"row_id";"order_id";"order_date";"ship_date";"ship_mode";"customer_id";"product_id";"country";"city";"state";"postal_code";"region";"sales";"quantity";"discount";"profit"
154;"CA-2015-124919";"2015-05-31";"2015-06-02";"First Class";"SP-20650";"OFF-PA-10001950";"United States";"San Jose";"California";95123;"West";58.38;7;0.0;26.271
155;"CA-2015-124919";"2015-05-31";"2015-06-02";"First Class";"SP-20650";"OFF-PA-10002254";"United States";"San Jose";"California";95123;"West";105.52;4;0.0;48.5392
156;"CA-2015-124919";"2015-05-31";"2015-06-02";"First Class";"SP-20650";"OFF-ST-10001590";"United States";"San Jose";"California";95123;"West";80.88;6;0.0;21.0288
157;"CA-2015-118948";"2015-05-28";"2015-06-03";"Standard Class";"NK-18490";"OFF-AR-10001547";"United States";"Seattle";"Washington";98105;"West";6.63;3;0.0;1.7901
158;"CA-2014-104269";"2014-03-01";"2014-03-06";"Second Class";"DB-13060";"FUR-CH-10004063";"United States";"Seattle";"Washington";98115;"West";457.568;2;0.2;51.4764
159;"CA-2016-114104";"2016-11-20";"2016-11-24";"Standard Class";"NP-18670";"OFF-LA-10002475";"United States";"Edmond";"Oklahoma";73034;"Central";14.62;2;0.0;6.8714
160;"CA-2016-114104";"2016-11-20";"2016-11-24";"Standard Class";"NP-18670";"TEC-PH-10004536";"United States";"Edmond";"Oklahoma";73034;"Central";944.93;7;0.0;236.2325
161;"CA-2016-162733";"2016-05-11";"2016-05-12";"First Class";"TT-21070";"OFF-PA-10002751";"United States";"Los Angeles";"California";90045;"West";5.98;1;0.0;2.691
162;"CA-2015-119697";"2015-12-28";"2015-12-31";"Second Class";"EM-13960";"TEC-AC-10003657";"United States";"Philadelphia";"Pennsylvania";19134;"East";54.384;2;0.2;1.3596
163;"CA-2016-154508";"2016-11-16";"2016-11-20";"Standard Class";"RD-19900";"OFF-EN-10001990";"United States";"Carlsbad";"New Mexico";88220;"West";28.4;5;0.0;13.348
164;"CA-2016-113817";"2016-11-07";"2016-11-11";"Standard Class";"MJ-17740";"OFF-BI-10004002";"United States";"Seattle";"Washington";98115;"West";27.68;2;0.2;9.688
165;"CA-2014-139892";"2014-09-08";"2014-09-12";"Standard Class";"BM-11140";"OFF-AR-10004441";"United States";"San Antonio";"Texas";78207;"Central";9.936;3;0.2;2.7324
166;"CA-2014-139892";"2014-09-08";"2014-09-12";"Standard Class";"BM-11140";"TEC-MA-10000822";"United States";"San Antonio";"Texas";78207;"Central";8159.952;8;0.4;-1359.992
167;"CA-2014-139892";"2014-09-08";"2014-09-12";"Standard Class";"BM-11140";"OFF-ST-10000991";"United States";"San Antonio";"Texas";78207;"Central";275.928;3;0.2;-58.6347
168;"CA-2014-139892";"2014-09-08";"2014-09-12";"Standard Class";"BM-11140";"FUR-CH-10004287";"United States";"San Antonio";"Texas";78207;"Central";1740.06;9;0.3;-24.858
169;"CA-2014-139892";"2014-09-08";"2014-09-12";"Standard Class";"BM-11140";"OFF-AR-10002656";"United States";"San Antonio";"Texas";78207;"Central";32.064;6;0.2;6.8136
170;"CA-2014-139892";"2014-09-08";"2014-09-12";"Standard Class";"BM-11140";"OFF-AP-10002518";"United States";"San Antonio";"Texas";78207;"Central";177.98;5;0.8;-453.849
171;"CA-2014-139892";"2014-09-08";"2014-09-12";"Standard Class";"BM-11140";"TEC-PH-10003931";"United States";"San Antonio";"Texas";78207;"Central";143.976;3;0.2;8.9985
172;"CA-2014-118962";"2014-08-05";"2014-08-09";"Standard Class";"CS-12130";"OFF-PA-10000659";"United States";"Los Angeles";"California";90004;"West";20.94;3;0.0;9.8418
173;"CA-2014-118962";"2014-08-05";"2014-08-09";"Standard Class";"CS-12130";"OFF-PA-10001144";"United States";"Los Angeles";"California";90004;"West";110.96;2;0.0;53.2608
174;"CA-2014-118962";"2014-08-05";"2014-08-09";"Standard Class";"CS-12130";"FUR-CH-10003817";"United States";"Los Angeles";"California";90004;"West";340.144;7;0.2;21.259
175;"US-2014-100853";"2014-09-14";"2014-09-19";"Standard Class";"JB-15400";"OFF-AP-10000891";"United States";"Chicago";"Illinois";60623;"Central";52.448;2;0.8;-131.12
176;"US-2014-100853";"2014-09-14";"2014-09-19";"Standard Class";"JB-15400";"OFF-LA-10003148";"United States";"Chicago";"Illinois";60623;"Central";20.16;4;0.2;6.552
177;"US-2017-152366";"2017-04-21";"2017-04-25";"Second Class";"SJ-20500";"OFF-AP-10002684";"United States";"Houston";"Texas";77036;"Central";97.264;4;0.8;-243.16
178;"US-2015-101511";"2015-11-21";"2015-11-23";"Second Class";"JE-15745";"FUR-CH-10004698";"United States";"Newark";"Ohio";43055;"East";396.802;7;0.3;-11.3372
179;"US-2015-101511";"2015-11-21";"2015-11-23";"Second Class";"JE-15745";"OFF-SU-10002189";"United States";"Newark";"Ohio";43055;"East";15.88;5;0.2;-3.7715
180;"CA-2015-137225";"2015-12-15";"2015-12-19";"Standard Class";"JK-15640";"OFF-AR-10001940";"United States";"New York City";"New York";10009;"East";3.28;1;0.0;1.4104
181;"CA-2014-166191";"2014-12-05";"2014-12-09";"Second Class";"DK-13150";"OFF-ST-10003455";"United States";"Decatur";"Illinois";62521;"Central";24.816;2;0.2;1.8612
182;"CA-2014-166191";"2014-12-05";"2014-12-09";"Second Class";"DK-13150";"TEC-AC-10004659";"United States";"Decatur";"Illinois";62521;"Central";408.744;7;0.2;76.6395
183;"CA-2014-158274";"2014-11-19";"2014-11-24";"Second Class";"RM-19675";"TEC-PH-10003273";"United States";"Monroe";"Louisiana";71203;"South";503.96;4;0.0;131.0296
184;"CA-2014-158274";"2014-11-19";"2014-11-24";"Second Class";"RM-19675";"TEC-PH-10004896";"United States";"Monroe";"Louisiana";71203;"South";149.95;5;0.0;41.986
185;"CA-2014-158274";"2014-11-19";"2014-11-24";"Second Class";"RM-19675";"TEC-AC-10002345";"United States";"Monroe";"Louisiana";71203;"South";29.0;2;0.0;7.25
186;"CA-2016-105018";"2016-11-28";"2016-12-02";"Standard Class";"SK-19990";"OFF-BI-10001890";"United States";"Fairfield";"Connecticut";6824;"East";7.16;2;0.0;3.4368
187;"CA-2014-123260";"2014-08-26";"2014-08-30";"Standard Class";"FM-14290";"TEC-AC-10002323";"United States";"Los Angeles";"California";90032;"West";176.8;8;0.0;22.984
188;"CA-2016-157000";"2016-07-16";"2016-07-22";"Standard Class";"AM-10360";"OFF-ST-10001328";"United States";"Grand Prairie";"Texas";75051;"Central";37.224;3;0.2;3.7224
189;"CA-2016-157000";"2016-07-16";"2016-07-22";"Standard Class";"AM-10360";"OFF-PA-10001950";"United States";"Grand Prairie";"Texas";75051;"Central";20.016;3;0.2;6.255
190;"CA-2015-102281";"2015-10-12";"2015-10-14";"First Class";"MP-17470";"FUR-BO-10002613";"United States";"New York City";"New York";10035;"East";899.136;4;0.2;112.392
191;"CA-2015-102281";"2015-10-12";"2015-10-14";"First Class";"MP-17470";"TEC-PH-10001552";"United States";"New York City";"New York";10035;"East";71.76;6;0.0;20.0928
192;"CA-2015-102281";"2015-10-12";"2015-10-14";"First Class";"MP-17470";"OFF-PA-10000061";"United States";"New York City";"New York";10035;"East";51.84;8;0.0;24.8832
193;"CA-2015-102281";"2015-10-12";"2015-10-14";"First Class";"MP-17470";"FUR-BO-10002545";"United States";"New York City";"New York";10035;"East";626.352;3;0.2;46.9764
194;"CA-2015-102281";"2015-10-12";"2015-10-14";"First Class";"MP-17470";"OFF-AR-10003514";"United States";"New York City";"New York";10035;"East";19.9;5;0.0;6.567
195;"CA-2015-131457";"2015-10-31";"2015-11-06";"Standard Class";"MZ-17515";"OFF-EN-10001509";"United States";"Redlands";"California";92374;"West";14.28;7;0.0;6.7116
196;"CA-2014-140004";"2014-03-21";"2014-03-25";"Standard Class";"CB-12025";"OFF-AR-10004685";"United States";"Hamilton";"Ohio";45011;"East";7.408;2;0.2;1.2038
197;"CA-2014-140004";"2014-03-21";"2014-03-25";"Standard Class";"CB-12025";"OFF-AR-10004027";"United States";"Hamilton";"Ohio";45011;"East";6.048;3;0.2;1.5876
198;"CA-2017-107720";"2017-11-06";"2017-11-13";"Standard Class";"VM-21685";"OFF-ST-10001414";"United States";"Westfield";"New Jersey";7090;"East";46.26;3;0.0;12.0276
199;"US-2017-124303";"2017-07-06";"2017-07-13";"Standard Class";"FH-14365";"OFF-BI-10000343";"United States";"Philadelphia";"Pennsylvania";19120;"East";2.946;2;0.7;-2.2586
200;"US-2017-124303";"2017-07-06";"2017-07-13";"Standard Class";"FH-14365";"OFF-PA-10002749";"United States";"Philadelphia";"Pennsylvania";19120;"East";16.056;3;0.2;5.8203
201;"CA-2017-105074";"2017-06-24";"2017-06-29";"Standard Class";"MB-17305";"OFF-PA-10002666";"United States";"Akron";"Ohio";44312;"East";21.744;3;0.2;6.795
202;"CA-2014-133690";"2014-08-03";"2014-08-05";"First Class";"BS-11755";"FUR-TA-10004289";"United States";"Denver";"Colorado";80219;"West";218.75;2;0.5;-161.875
203;"CA-2014-133690";"2014-08-03";"2014-08-05";"First Class";"BS-11755";"OFF-AP-10003622";"United States";"Denver";"Colorado";80219;"West";2.6;1;0.2;0.2925
204;"US-2017-116701";"2017-12-17";"2017-12-21";"Second Class";"LC-17140";"OFF-AP-10003217";"United States";"Dallas";"Texas";75220;"Central";66.284;2;0.8;-178.9668
205;"CA-2017-126382";"2017-06-03";"2017-06-07";"Standard Class";"HK-14890";"FUR-FU-10002960";"United States";"Franklin";"Tennessee";37064;"South";35.168;7;0.2;9.6712
206;"CA-2017-108329";"2017-12-09";"2017-12-14";"Standard Class";"LE-16810";"TEC-PH-10001918";"United States";"Whittier";"California";90604;"West";444.768;4;0.2;44.4768
207;"CA-2017-135860";"2017-12-01";"2017-12-07";"Standard Class";"JH-15985";"OFF-ST-10000642";"United States";"Saginaw";"Michigan";48601;"Central";83.92;4;0.0;5.8744
208;"CA-2017-135860";"2017-12-01";"2017-12-07";"Standard Class";"JH-15985";"TEC-PH-10001700";"United States";"Saginaw";"Michigan";48601;"Central";131.98;2;0.0;35.6346
209;"CA-2017-135860";"2017-12-01";"2017-12-07";"Standard Class";"JH-15985";"OFF-BI-10003274";"United States";"Saginaw";"Michigan";48601;"Central";15.92;4;0.0;7.4824
210;"CA-2017-135860";"2017-12-01";"2017-12-07";"Standard Class";"JH-15985";"OFF-FA-10000134";"United States";"Saginaw";"Michigan";48601;"Central";52.29;9;0.0;16.2099
211;"CA-2017-135860";"2017-12-01";"2017-12-07";"Standard Class";"JH-15985";"OFF-ST-10001522";"United States";"Saginaw";"Michigan";48601;"Central";91.99;1;0.0;3.6796
212;"CA-2015-101007";"2015-02-09";"2015-02-13";"Second Class";"MS-17980";"TEC-AC-10001266";"United States";"Dallas";"Texas";75220;"Central";20.8;2;0.2;6.5
213;"CA-2015-146262";"2015-01-02";"2015-01-09";"Standard Class";"VW-21775";"OFF-LA-10004544";"United States";"Medina";"Ohio";44256;"East";23.68;2;0.2;8.88
214;"CA-2015-146262";"2015-01-02";"2015-01-09";"Standard Class";"VW-21775";"FUR-BO-10004695";"United States";"Medina";"Ohio";44256;"East";452.45;5;0.5;-244.323
215;"CA-2015-146262";"2015-01-02";"2015-01-09";"Standard Class";"VW-21775";"TEC-PH-10002844";"United States";"Medina";"Ohio";44256;"East";62.982;3;0.4;-14.6958
216;"CA-2015-146262";"2015-01-02";"2015-01-09";"Standard Class";"VW-21775";"TEC-MA-10000864";"United States";"Medina";"Ohio";44256;"East";1188.0;9;0.7;-950.4
217;"CA-2015-146262";"2015-01-02";"2015-01-09";"Standard Class";"VW-21775";"TEC-AC-10000109";"United States";"Medina";"Ohio";44256;"East";89.584;2;0.2;4.4792
218;"CA-2016-130162";"2016-10-28";"2016-11-01";"Standard Class";"JH-15910";"OFF-ST-10001328";"United States";"Los Angeles";"California";90032;"West";93.06;6;0.0;26.0568
219;"CA-2016-130162";"2016-10-28";"2016-11-01";"Standard Class";"JH-15910";"TEC-PH-10002563";"United States";"Los Angeles";"California";90032;"West";302.376;3;0.2;22.6782
220;"CA-2015-169397";"2015-12-24";"2015-12-27";"First Class";"JB-15925";"OFF-FA-10000585";"United States";"Dublin";"Ohio";43017;"East";5.584;2;0.2;1.8148
221;"CA-2015-169397";"2015-12-24";"2015-12-27";"First Class";"JB-15925";"OFF-PA-10004000";"United States";"Dublin";"Ohio";43017;"East";22.704;6;0.2;8.2302
222;"CA-2015-169397";"2015-12-24";"2015-12-27";"First Class";"JB-15925";"OFF-BI-10002852";"United States";"Dublin";"Ohio";43017;"East";19.776;4;0.7;-13.8432
223;"CA-2015-169397";"2015-12-24";"2015-12-27";"First Class";"JB-15925";"FUR-FU-10000087";"United States";"Dublin";"Ohio";43017;"East";72.704;4;0.2;19.0848
224;"CA-2015-169397";"2015-12-24";"2015-12-27";"First Class";"JB-15925";"TEC-MA-10001148";"United States";"Dublin";"Ohio";43017;"East";479.988;4;0.7;-383.9904
225;"CA-2015-169397";"2015-12-24";"2015-12-27";"First Class";"JB-15925";"OFF-AR-10001958";"United States";"Dublin";"Ohio";43017;"East";27.168;2;0.2;2.7168
226;"CA-2015-163055";"2015-08-09";"2015-08-16";"Standard Class";"DS-13180";"OFF-AR-10001026";"United States";"Detroit";"Michigan";48227;"Central";2.2;1;0.0;0.968
227;"CA-2015-163055";"2015-08-09";"2015-08-16";"Standard Class";"DS-13180";"FUR-TA-10003748";"United States";"Detroit";"Michigan";48227;"Central";622.45;5;0.0;136.939
228;"CA-2015-163055";"2015-08-09";"2015-08-16";"Standard Class";"DS-13180";"OFF-ST-10002485";"United States";"Detroit";"Michigan";48227;"Central";21.98;1;0.0;0.2198
229;"US-2015-145436";"2015-02-28";"2015-03-04";"Standard Class";"VD-21670";"FUR-CH-10004860";"United States";"Columbia";"Tennessee";38401;"South";161.568;2;0.2;-28.2744
230;"US-2015-145436";"2015-02-28";"2015-03-04";"Standard Class";"VD-21670";"FUR-CH-10004477";"United States";"Columbia";"Tennessee";38401;"South";389.696;8;0.2;43.8408
231;"US-2014-156216";"2014-09-13";"2014-09-17";"Standard Class";"EA-14035";"OFF-BI-10001679";"United States";"Charlotte";"North Carolina";28205;"South";18.648;7;0.7;-12.432
232;"US-2017-100930";"2017-04-07";"2017-04-12";"Standard Class";"CS-12400";"FUR-TA-10001705";"United States";"Tampa";"Florida";33614;"South";233.86;2;0.45;-102.048
233;"US-2017-100930";"2017-04-07";"2017-04-12";"Standard Class";"CS-12400";"FUR-TA-10003473";"United States";"Tampa";"Florida";33614;"South";620.6145;3;0.45;-248.2458
234;"US-2017-100930";"2017-04-07";"2017-04-12";"Standard Class";"CS-12400";"OFF-BI-10001679";"United States";"Tampa";"Florida";33614;"South";5.328;2;0.7;-3.552
235;"US-2017-100930";"2017-04-07";"2017-04-12";"Standard Class";"CS-12400";"FUR-FU-10004017";"United States";"Tampa";"Florida";33614;"South";258.072;3;0.2;0.0
236;"US-2017-100930";"2017-04-07";"2017-04-12";"Standard Class";"CS-12400";"TEC-AC-10003832";"United States";"Tampa";"Florida";33614;"South";617.976;3;0.2;-7.7247
237;"CA-2017-160514";"2017-11-12";"2017-11-16";"Standard Class";"DB-13120";"OFF-PA-10002479";"United States";"Santa Clara";"California";95051;"West";10.56;2;0.0;4.752
238;"CA-2016-157749";"2016-06-04";"2016-06-09";"Second Class";"KL-16645";"OFF-PA-10003349";"United States";"Chicago";"Illinois";60610;"Central";25.92;5;0.2;9.396
239;"CA-2016-157749";"2016-06-04";"2016-06-09";"Second Class";"KL-16645";"FUR-FU-10000576";"United States";"Chicago";"Illinois";60610;"Central";419.68;5;0.6;-356.728
240;"CA-2016-157749";"2016-06-04";"2016-06-09";"Second Class";"KL-16645";"FUR-FU-10004351";"United States";"Chicago";"Illinois";60610;"Central";11.688;3;0.6;-4.6752
241;"CA-2016-157749";"2016-06-04";"2016-06-09";"Second Class";"KL-16645";"TEC-PH-10000011";"United States";"Chicago";"Illinois";60610;"Central";31.984;2;0.2;11.1944
242;"CA-2016-157749";"2016-06-04";"2016-06-09";"Second Class";"KL-16645";"FUR-TA-10002607";"United States";"Chicago";"Illinois";60610;"Central";177.225;5;0.5;-120.513
243;"CA-2016-157749";"2016-06-04";"2016-06-09";"Second Class";"KL-16645";"FUR-FU-10002505";"United States";"Chicago";"Illinois";60610;"Central";4.044;3;0.6;-2.8308
244;"CA-2016-157749";"2016-06-04";"2016-06-09";"Second Class";"KL-16645";"OFF-AR-10004685";"United States";"Chicago";"Illinois";60610;"Central";7.408;2;0.2;1.2038
245;"CA-2014-131926";"2014-06-01";"2014-06-06";"Second Class";"DW-13480";"FUR-CH-10004063";"United States";"Lakeville";"Minnesota";55044;"Central";2001.86;7;0.0;580.5394
246;"CA-2014-131926";"2014-06-01";"2014-06-06";"Second Class";"DW-13480";"OFF-ST-10002276";"United States";"Lakeville";"Minnesota";55044;"Central";166.72;2;0.0;41.68
247;"CA-2014-131926";"2014-06-01";"2014-06-06";"Second Class";"DW-13480";"OFF-PA-10004082";"United States";"Lakeville";"Minnesota";55044;"Central";47.88;6;0.0;23.94
248;"CA-2014-131926";"2014-06-01";"2014-06-06";"Second Class";"DW-13480";"OFF-AP-10002945";"United States";"Lakeville";"Minnesota";55044;"Central";1503.25;5;0.0;496.0725
249;"CA-2014-131926";"2014-06-01";"2014-06-06";"Second Class";"DW-13480";"OFF-PA-10000061";"United States";"Lakeville";"Minnesota";55044;"Central";25.92;4;0.0;12.4416
250;"CA-2016-154739";"2016-12-10";"2016-12-15";"Second Class";"LH-17155";"FUR-CH-10002965";"United States";"San Francisco";"California";94109;"West";321.568;2;0.2;28.1372
251;"CA-2016-145625";"2016-09-11";"2016-09-17";"Standard Class";"KC-16540";"OFF-PA-10004569";"United States";"San Diego";"California";92037;"West";7.61;1;0.0;3.5767
252;"CA-2016-145625";"2016-09-11";"2016-09-17";"Standard Class";"KC-16540";"TEC-AC-10003832";"United States";"San Diego";"California";92037;"West";3347.37;13;0.0;636.0003
253;"CA-2016-146941";"2016-12-10";"2016-12-13";"First Class";"DL-13315";"OFF-ST-10001228";"United States";"New York City";"New York";10024;"East";80.58;6;0.0;22.5624
254;"CA-2016-146941";"2016-12-10";"2016-12-13";"First Class";"DL-13315";"OFF-EN-10003296";"United States";"New York City";"New York";10024;"East";361.92;4;0.0;162.864
255;"US-2015-159982";"2015-11-28";"2015-12-04";"Standard Class";"DR-12880";"FUR-FU-10002505";"United States";"Chicago";"Illinois";60623;"Central";12.132;9;0.6;-8.4924
256;"US-2015-159982";"2015-11-28";"2015-12-04";"Standard Class";"DR-12880";"OFF-ST-10004804";"United States";"Chicago";"Illinois";60623;"Central";82.368;2;0.2;-19.5624
257;"US-2015-159982";"2015-11-28";"2015-12-04";"Standard Class";"DR-12880";"OFF-ST-10001590";"United States";"Chicago";"Illinois";60623;"Central";53.92;5;0.2;4.044
258;"US-2015-159982";"2015-11-28";"2015-12-04";"Standard Class";"DR-12880";"TEC-PH-10001580";"United States";"Chicago";"Illinois";60623;"Central";647.904;6;0.2;56.6916
259;"CA-2017-163139";"2017-12-01";"2017-12-03";"Second Class";"CC-12670";"TEC-AC-10000290";"United States";"New York City";"New York";10009;"East";20.37;3;0.0;6.9258
260;"CA-2017-163139";"2017-12-01";"2017-12-03";"Second Class";"CC-12670";"OFF-ST-10002790";"United States";"New York City";"New York";10009;"East";221.55;3;0.0;6.6465
261;"CA-2017-163139";"2017-12-01";"2017-12-03";"Second Class";"CC-12670";"OFF-BI-10003460";"United States";"New York City";"New York";10009;"East";17.52;5;0.2;6.132
262;"US-2017-155299";"2017-06-08";"2017-06-12";"Standard Class";"Dl-13600";"OFF-AP-10002203";"United States";"Pasadena";"Texas";77506;"Central";1.624;2;0.8;-4.466
263;"US-2014-106992";"2014-09-19";"2014-09-21";"Second Class";"SB-20290";"TEC-MA-10000822";"United States";"Houston";"Texas";77036;"Central";3059.982;3;0.4;-509.997
264;"US-2014-106992";"2014-09-19";"2014-09-21";"Second Class";"SB-20290";"TEC-MA-10003353";"United States";"Houston";"Texas";77036;"Central";2519.958;7;0.4;-251.9958
265;"CA-2016-125318";"2016-06-06";"2016-06-13";"Standard Class";"RC-19825";"TEC-PH-10001433";"United States";"Chicago";"Illinois";60610;"Central";328.224;4;0.2;28.7196
266;"CA-2015-155040";"2015-11-10";"2015-11-15";"Standard Class";"AH-10210";"TEC-AC-10004469";"United States";"Brentwood";"California";94513;"West";79.9;2;0.0;35.156
267;"CA-2017-136826";"2017-06-16";"2017-06-20";"Standard Class";"CB-12535";"OFF-AR-10003602";"United States";"Chapel Hill";"North Carolina";27514;"South";14.016;3;0.2;4.7304
268;"CA-2016-111010";"2016-01-22";"2016-01-28";"Standard Class";"PG-18895";"OFF-FA-10003472";"United States";"Morristown";"New Jersey";7960;"East";7.56;6;0.0;0.3024
269;"US-2017-145366";"2017-12-09";"2017-12-13";"Standard Class";"CA-12310";"OFF-ST-10004180";"United States";"Cincinnati";"Ohio";45231;"East";37.208;1;0.2;-7.4416
270;"US-2017-145366";"2017-12-09";"2017-12-13";"Standard Class";"CA-12310";"OFF-EN-10004386";"United States";"Cincinnati";"Ohio";45231;"East";57.576;3;0.2;21.591
271;"CA-2017-163979";"2017-12-28";"2018-01-02";"Second Class";"KH-16690";"OFF-ST-10003208";"United States";"San Francisco";"California";94110;"West";725.84;4;0.0;210.4936
